model,weight_decay,dropout_rate,learning_rate,epoch,metric,value
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Train/recall@10,0.11073750257492065
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Train/recall@10,0.16731250286102295
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Train/recall@10,0.20558500289916992
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Train/recall@10,0.23358500003814697
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Train/recall@10,0.2539274990558624
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Train/recall@20,0.1716724932193756
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Train/recall@20,0.2534649968147278
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Train/recall@20,0.3010300099849701
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Train/recall@20,0.3358075022697449
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Train/recall@20,0.3600749969482422
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Train/mrr@1,0.01864749938249588
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Train/mrr@1,0.02896999940276146
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Train/mrr@1,0.03831750154495239
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Train/mrr@1,0.043710000813007355
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Train/mrr@1,0.04883499816060066
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Train/mrr@5,0.03539537638425827
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Train/mrr@5,0.05479241535067558
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Train/mrr@5,0.07028220593929291
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Train/mrr@5,0.08086299896240234
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Train/mrr@5,0.08921249955892563
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Train/mrr@10,0.04094124585390091
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Train/mrr@10,0.06292920559644699
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Train/mrr@10,0.07993157207965851
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Train/mrr@10,0.09159266203641891
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Train/mrr@10,0.10067693144083023
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Train/mrr@20,0.04509966820478439
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Train/mrr@20,0.06881818920373917
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Train/mrr@20,0.08648208528757095
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Train/mrr@20,0.09863787889480591
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Train/mrr@20,0.10798946022987366
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Train/loss,7.912631034851074
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Train/loss,7.021378517150879
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Train/loss,6.656696796417236
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Train/loss,6.448146343231201
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Train/loss,6.317009449005127
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/precision@1,0.03813999891281128
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/precision@1,0.046859998255968094
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/precision@1,0.05381999909877777
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/precision@1,0.0561399981379509
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/precision@1,0.059579998254776
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/precision@5,0.02442000061273575
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/precision@5,0.03009600006043911
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/precision@5,0.03409599885344505
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/precision@5,0.036876000463962555
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/precision@5,0.039028000086545944
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/precision@10,0.01913199946284294
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/precision@10,0.0226879995316267
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/precision@10,0.025405999273061752
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/precision@10,0.027421999722719193
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/precision@10,0.028669999912381172
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/precision@20,0.013813000172376633
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/precision@20,0.016050999984145164
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/precision@20,0.01793299987912178
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/precision@20,0.01912200078368187
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/precision@20,0.019852999597787857
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/recall@1,0.03813999891281128
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/recall@1,0.046859998255968094
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/recall@1,0.05381999909877777
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/recall@1,0.0561399981379509
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/recall@1,0.059579998254776
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/recall@5,0.12210000306367874
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/recall@5,0.1504800021648407
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/recall@5,0.17047999799251556
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/recall@5,0.18437999486923218
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/recall@5,0.19514000415802002
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/recall@10,0.19132000207901
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/recall@10,0.2268799990415573
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/recall@10,0.2540600001811981
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/recall@10,0.27421998977661133
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/recall@10,0.2867000102996826
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/recall@20,0.27625998854637146
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/recall@20,0.3210200071334839
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/recall@20,0.3586600124835968
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/recall@20,0.3824400007724762
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/recall@20,0.39706000685691833
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/mrr@1,0.03813999891281128
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/mrr@1,0.046859998255968094
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/mrr@1,0.05381999909877777
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/mrr@1,0.0561399981379509
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/mrr@1,0.059579998254776
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/mrr@5,0.0668383315205574
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/mrr@5,0.08278000354766846
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/mrr@5,0.09400266408920288
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/mrr@5,0.10060299932956696
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/mrr@5,0.10666033625602722
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/mrr@10,0.07594441622495651
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/mrr@10,0.09288829565048218
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/mrr@10,0.10500535368919373
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/mrr@10,0.11252211034297943
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/mrr@10,0.11879240721464157
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/mrr@20,0.08177588135004044
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/mrr@20,0.09932897239923477
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/mrr@20,0.11219102889299393
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/mrr@20,0.11999361962080002
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/mrr@20,0.1264013797044754
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,0,Validation/loss,7.012852191925049
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,1,Validation/loss,6.56309175491333
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,2,Validation/loss,6.3223652839660645
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,3,Validation/loss,6.177760601043701
graph_with_embeddings_wd0.0001_dr0.5_lr0.0001,0.0001,0.5,0.0001,4,Validation/loss,6.085857391357422
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Loss/Train,7.818039894104004
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Loss/Train,6.907805442810059
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Loss/Train,6.566995620727539
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Loss/Train,6.354232311248779
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Loss/Train,6.210390567779541
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Loss/Validation,6.996386528015137
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Loss/Validation,6.532130241394043
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Loss/Validation,6.2737135887146
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Loss/Validation,6.113156795501709
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Loss/Validation,6.001766681671143
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/precision@1,0.021904999390244484
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/precision@1,0.03573499992489815
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/precision@1,0.045284997671842575
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/precision@1,0.052104998379945755
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/precision@1,0.05815500020980835
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/precision@5,0.015363499522209167
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/precision@5,0.024747999384999275
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/precision@5,0.030377499759197235
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/precision@5,0.0346514992415905
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/precision@5,0.037771500647068024
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/precision@10,0.01221575029194355
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/precision@10,0.019085999578237534
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/precision@10,0.0229714997112751
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/precision@10,0.025789249688386917
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/precision@10,0.027888750657439232
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/precision@20,0.009253749623894691
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/precision@20,0.013968374580144882
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/precision@20,0.016355624422430992
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/precision@20,0.018038500100374222
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/precision@20,0.019253499805927277
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/recall@1,0.021904999390244484
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/recall@1,0.03573499992489815
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/recall@1,0.045284997671842575
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/recall@1,0.052104998379945755
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/recall@1,0.05815500020980835
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/recall@5,0.07681749761104584
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/recall@5,0.12374000251293182
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/recall@5,0.15188750624656677
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/recall@5,0.1732574999332428
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/recall@5,0.18885749578475952
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/recall@10,0.1221574991941452
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/recall@10,0.19086000323295593
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/recall@10,0.2297150045633316
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/recall@10,0.2578924894332886
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/recall@10,0.2788875102996826
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/recall@20,0.18507499992847443
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/recall@20,0.27936750650405884
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/recall@20,0.32711249589920044
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/recall@20,0.36076998710632324
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/recall@20,0.38506999611854553
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/mrr@1,0.021904999390244484
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/mrr@1,0.03573499992489815
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/mrr@1,0.045285001397132874
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/mrr@1,0.052104998379945755
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/mrr@1,0.05815500020980835
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/mrr@5,0.04058712348341942
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/mrr@5,0.06569841504096985
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/mrr@5,0.08174329251050949
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/mrr@5,0.09365291893482208
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/mrr@5,0.10322075337171555
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/mrr@10,0.04654369503259659
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/mrr@10,0.07454119622707367
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/mrr@10,0.09201072156429291
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/mrr@10,0.10483627766370773
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/mrr@10,0.11513470113277435
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/mrr@20,0.05083984136581421
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/mrr@20,0.08060483634471893
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/mrr@20,0.09871718287467957
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/mrr@20,0.11192875355482101
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/mrr@20,0.12246240675449371
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Train/loss,7.818039894104004
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Train/loss,6.907805442810059
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Train/loss,6.566995620727539
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Train/loss,6.354232311248779
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Train/loss,6.210390567779541
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Validation/precision@1,0.042160000652074814
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Validation/precision@1,0.052400000393390656
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Validation/precision@1,0.05991999804973602
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Validation/precision@1,0.06595999747514725
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Validation/precision@1,0.07085999846458435
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Validation/precision@5,0.025844000279903412
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Validation/precision@5,0.03312399983406067
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Validation/precision@5,0.037967998534440994
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Validation/precision@5,0.04123999923467636
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Validation/precision@5,0.044252000749111176
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Validation/precision@10,0.019845999777317047
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Validation/precision@10,0.024299999698996544
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Validation/precision@10,0.02763799950480461
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Validation/precision@10,0.02979999966919422
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Validation/precision@10,0.031596001237630844
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Validation/precision@20,0.01420699991285801
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Validation/precision@20,0.017040999606251717
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Validation/precision@20,0.018969999626278877
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Validation/precision@20,0.020163999870419502
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Validation/precision@20,0.02114799991250038
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Validation/recall@1,0.042160000652074814
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Validation/recall@1,0.052400000393390656
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Validation/recall@1,0.05991999804973602
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Validation/recall@1,0.06595999747514725
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Validation/recall@1,0.07085999846458435
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Validation/recall@5,0.12921999394893646
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Validation/recall@5,0.16561999917030334
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Validation/recall@5,0.18984000384807587
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Validation/recall@5,0.2062000036239624
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Validation/recall@5,0.22125999629497528
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Validation/recall@10,0.19845999777317047
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Validation/recall@10,0.24300000071525574
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Validation/recall@10,0.2763800024986267
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Validation/recall@10,0.2980000078678131
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Validation/recall@10,0.31595999002456665
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Validation/recall@20,0.2841399908065796
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Validation/recall@20,0.3408200144767761
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Validation/recall@20,0.37940001487731934
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Validation/recall@20,0.40327998995780945
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,4,Validation/recall@20,0.4229600131511688
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,0,Validation/mrr@1,0.042160000652074814
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,1,Validation/mrr@1,0.052400000393390656
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,2,Validation/mrr@1,0.05992000177502632
graph_with_embeddings_wd1e-06_dr0.5_lr0.0001,1e-06,0.5,0.0001,3,Validation/mrr@1,0.06595999747514725
